,VENTA,BRUTA,CONSUI,AGREGA,CTO,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ASEO,ENERGIA,COMUNICA,PUBLICO,FLETES,PUBLICI,ADECUA,REGALA,OUTSOURCING,OTROS,GASTOS,GASTOSNOP,GASTOPNOP,CTOINS
4184,2175887615.0,614388455.7,231645928.2,382742527.5,1561499159.0,0.0,2136608.333,16533659.0,11885426.67,12135989.67,3039254.333,13334262.67,14780300.0,13426933.67,739775.6667,56058267.33,12360987.67,17508870.67,0.0,0.0,10761856.5,1786486821.0,61937543.33,1991456107.0,1561499159.0
4737,1720044661.0,160562509.7,36010202.17,124552307.5,1559482151.0,0.0,0.0,341807.3333,0.0,577407.0,133394.0,215194.6667,96770.33333,411554.3333,10989.33333,6717114.333,11861844.33,210972.3333,0.0,12557349.67,1279981.167,1614084425.0,60268274.67,1701573069.0,1559482151.0
5649,8136452936.0,1284383431.0,642418549.0,641964881.7,6848473682.0,844759.6667,8640305.333,16111625.0,357600.0,70419888.33,4930449.333,33383664.33,108578716.0,6087605.333,2015603.333,62817792.67,15799626.0,36785718.0,13563657.33,21056.0,24771003.67,7315479383.0,162791107.3,7861302411.0,6852069505.0
5654,903885056.0,93431224.67,35190716.83,58240507.83,810452631.0,289543.3333,0.0,1770561.0,155281.6667,3115957.667,431663.0,1309796.333,5443437.0,326746.3333,652058.3333,3300107.333,1105888.667,3209747.0,11106159.0,107639.0,1251905.833,847853045.3,1236423.667,883456876.0,810453831.3
21,4469582.669,937885.0,869104.5,68780.5,3534385.0,0.0,30031.0,103526.0,115661.0,207638.0,16650.0,46956.0,3876.0,19557.0,1189.0,236999.0,2212.0,42656.0,0.0,0.0,42153.5,4472751.0,702577.0,6186544.0,3534385.0
170,1301579.0,437257.0,425554.5,11702.5,864322.0,0.0,0.0,5838.0,0.0,212354.0,0.0,6498.0,10215.0,12250.0,813.0,149.0,3992.0,142058.0,0.0,0.0,31387.5,1334348.0,31561.0,1484961.0,864322.0
303,1279002.616,475735.0,475403.5,331.5,803249.0,1911.0,0.0,47480.0,0.0,215240.0,17261.0,4823.0,35817.0,20838.0,4317.0,41196.0,42792.0,35911.0,0.0,0.0,7817.5,1354475.0,239705.0,2397435.0,803249.0
372,3106449.0,740201.0,207192.5,533008.5,2366248.0,0.0,0.0,55251.0,0.0,0.0,14191.0,74214.0,6006.0,5018.0,2092.0,21942.0,389.0,23303.0,0.0,0.0,4786.5,50503067.0,230743.0,51113163.0,2366248.0
379,1683489.0,209755.0,197068.5,12686.5,1473734.0,0.0,0.0,115342.0,15967.0,0.0,4656.0,3838.0,25319.0,5851.0,1872.0,1761.0,0.0,8718.0,0.0,0.0,13744.5,1731048.0,11116.0,1901454.0,1473734.0
397,10781154.0,701304.0,677932.0,23372.0,10079850.0,0.0,0.0,36718.0,0.0,237144.0,53200.0,8779.0,46808.0,11443.0,12126.0,136063.0,12405.0,77666.0,0.0,0.0,45580.0,10870200.0,131618.0,11821706.0,10079850.0
451,936398.0,314209.0,268055.5,46153.5,622189.0,0.0,0.0,20701.0,0.0,4431.0,6923.0,1226.0,31558.0,1684.0,360.0,37684.0,178.0,81297.0,0.0,0.0,82013.5,978702.0,47277.0,1590010.0,622189.0
455,10373045.56,926507.0,834914.5,91592.5,9441119.0,0.0,0.0,47172.0,838.0,1623.0,3361.0,0.0,1.0,3759.0,1.0,298130.0,28288.0,0.0,0.0,449845.0,1896.5,10377650.0,290628.0,11264463.0,9441119.0
969,7901209.0,789403.0,697265.0,92138.0,7111806.0,794.0,0.0,70334.0,0.0,5940.0,834.0,23375.0,73415.0,10454.0,43485.0,73520.0,3135.0,253270.0,0.0,0.0,138709.0,8023534.0,212824.0,9053623.0,7111806.0
1026,22058585.0,3281805.0,2543067.5,738737.5,18776780.0,1324.0,0.0,269135.0,0.0,0.0,140803.0,30403.0,828580.0,2094.0,22581.0,22329.0,54098.0,89688.0,0.0,0.0,477687.5,22200571.0,3250.0,24463803.0,18776780.0
1108,2803046.0,699318.0,654699.0,44619.0,2103728.0,0.0,0.0,58637.0,164944.0,221744.0,3393.0,6875.0,14379.0,4842.0,2376.0,47151.0,25365.0,16704.0,0.0,0.0,88289.0,2876581.0,4500.0,3510727.0,2103728.0
1124,4448253.0,76905.0,63482.0,13423.0,4371348.0,0.0,3880.0,7200.0,0.0,99.0,1971.0,592.0,43029.0,1257.0,126.0,710.0,69.0,961.0,1125.0,1092.0,1371.0,4448938.0,8261.0,4795812.0,4371348.0
1174,264904.0,20780.0,18712.5,2067.5,244124.0,0.0,0.0,2200.0,0.0,1100.0,0.0,0.0,4442.0,708.0,1398.0,2258.0,0.0,2278.0,0.0,0.0,4328.5,269148.0,5427.0,315200.0,244124.0
1423,1786259.0,951762.0,895099.5,56662.5,834497.0,0.0,0.0,499210.0,0.0,233986.0,3959.0,5795.0,8408.0,11003.0,3180.0,53621.0,9711.0,9881.0,0.0,0.0,54988.5,1787340.0,65937.0,2351066.0,834497.0
1448,9191753.081,595102.0,437778.0,157324.0,8657948.0,134.0,0.0,68253.0,0.0,188306.0,2280.0,0.0,11497.0,1324.0,1853.0,50274.0,0.0,54773.0,0.0,0.0,59084.0,9204895.0,40193.0,9594918.0,8657948.0
1528,6615212.871,377824.0,172064.0,205760.0,6326824.0,0.0,0.0,18776.0,1400.0,18107.0,15057.0,6500.0,2456.0,2860.0,4730.0,4830.0,0.0,40598.0,0.0,0.0,56750.0,6683082.0,0.0,6899444.0,6326824.0
1599,1563645.0,84939.0,71505.0,13434.0,1478706.0,0.0,0.0,2765.0,0.0,60000.0,0.0,0.0,2400.0,1440.0,1200.0,0.0,0.0,0.0,0.0,3600.0,100.0,1569357.0,0.0,1719859.0,1478706.0
1625,35459266.0,514189.0,389331.0,124858.0,34945077.0,201.0,0.0,75471.0,0.0,20208.0,86416.0,2627.0,11556.0,841.0,335.0,0.0,0.0,191676.0,0.0,0.0,0.0,35463582.0,50746.0,36020429.0,34945077.0
1775,646536.0967,544014.0,520038.5,23975.5,105210.0,0.0,0.0,205875.0,121293.0,56643.0,4946.0,6425.0,9561.0,15857.0,2793.0,19442.0,9840.0,465.0,0.0,58149.0,8749.5,651100.0,676414.0,1539621.0,105210.0
1856,4100762.881,617409.0,556324.0,61085.0,3615984.0,0.0,0.0,47185.0,0.0,169223.0,23985.0,717.0,11638.0,15973.0,2297.0,52922.0,3225.0,222131.0,0.0,0.0,7028.0,4243581.0,0.0,4545019.0,3615984.0
1957,13298668.29,2863972.0,2747532.0,116440.0,10425436.0,1.0,0.0,416255.0,0.0,241911.0,82748.0,5251.0,636613.0,11155.0,1.0,6015.0,0.0,772632.0,0.0,406552.0,7992.0,13492937.0,750598.0,14822757.0,10425436.0
2154,185123.0597,48133.0,38227.0,9906.0,136990.0,0.0,0.0,4800.0,0.0,3000.0,8284.0,100.0,375.0,300.0,100.0,645.0,0.0,281.0,0.0,0.0,20342.0,199027.0,694802.0,893860.0,136990.0
2382,470564.0,213888.0,191795.0,22093.0,256676.0,0.0,0.0,29560.0,0.0,9144.0,0.0,250.0,37520.0,2984.0,13174.0,41258.0,0.0,16250.0,0.0,0.0,41655.0,494698.0,51488.0,672043.0,256676.0
2670,1310497.0,318072.0,229571.0,88501.0,992425.0,0.0,0.0,38870.0,0.0,28292.0,5655.0,5914.0,54820.0,7347.0,2466.0,4961.0,0.0,0.0,0.0,0.0,81246.0,1328136.0,0.0,1511511.0,992425.0
2780,8542683.0,1801129.0,851028.5,950100.5,6741554.0,7019.0,0.0,25900.0,0.0,48262.0,9698.0,9849.0,94404.0,6280.0,1658.0,121411.0,0.0,223455.0,0.0,0.0,303092.5,8590249.0,363509.0,9379348.0,6741554.0
2856,4501453.0,1458023.0,1278406.5,179616.5,3043430.0,0.0,0.0,656959.0,0.0,0.0,12137.0,1320.0,9802.0,4885.0,9000.0,1199.0,0.0,54882.0,0.0,354623.0,22807.5,4568914.0,241115.0,5835485.0,3043430.0
2859,8582128.613,779461.0,443866.0,335595.0,7863978.0,0.0,0.0,50510.0,0.0,0.0,7908.0,4676.0,21327.0,5585.0,2293.0,42206.0,0.0,32358.0,0.0,0.0,277003.0,8632525.0,137756.0,9234860.0,7863978.0
3235,7146006.0,529881.0,477695.5,52185.5,6616125.0,0.0,950.0,37761.0,0.0,8880.0,35209.0,6273.0,28845.0,8748.0,3600.0,1549.0,1835.0,161400.0,0.0,0.0,182645.5,7293880.0,66593.0,7927485.0,6616125.0
3294,6060677.0,848495.0,519099.0,329396.0,5212182.0,0.0,16523.0,2162.0,0.0,0.0,31651.0,3621.0,93603.0,16198.0,9525.0,5392.0,60.0,44880.0,0.0,0.0,295484.0,6078153.0,0.0,6404399.0,5212182.0
3446,1846908.0,331474.0,322018.0,9456.0,1515434.0,5695.0,5083.0,21279.0,0.0,180907.0,0.0,564.0,10644.0,6212.0,10476.0,43848.0,9390.0,19632.0,0.0,0.0,8288.0,1904846.0,0.0,2149273.0,1515434.0
3810,1253022.571,494939.0,323258.0,171681.0,778270.0,0.0,2828.0,125069.0,15801.0,0.0,28644.0,11414.0,12351.0,33547.0,2825.0,7877.0,866.0,7468.0,0.0,0.0,74568.0,1282775.0,18918.0,1647049.0,778270.0
3924,317450792.0,16529013.0,16097458.5,431554.5,267820383.0,0.0,0.0,1155345.0,0.0,899946.0,170799.0,319544.0,73412.0,546131.0,3826.0,898777.0,10566133.0,162824.0,0.0,0.0,1157717.5,322646434.0,14593610.0,366200901.0,300921779.0
3928,9366784.0,698612.0,651411.5,47200.5,8668172.0,0.0,0.0,165458.0,426.0,72883.0,16477.0,84871.0,5888.0,217.0,13188.0,20258.0,0.0,40817.0,0.0,0.0,230928.5,9759911.0,497347.0,11278513.0,8668172.0
3934,1283616.0,310246.0,301922.5,8323.5,973370.0,0.0,1007.0,104372.0,0.0,0.0,16598.0,4168.0,19399.0,10808.0,2171.0,9298.0,0.0,27249.0,0.0,0.0,7254.5,1283777.0,19241.0,2020052.0,973370.0
3968,1625885.0,638782.0,513731.5,125050.5,987103.0,172.0,3164.0,81712.0,0.0,9006.0,3854.0,45471.0,39609.0,9282.0,11084.0,1592.0,0.0,264004.0,0.0,0.0,44781.5,1626552.0,187976.0,2221245.0,987103.0
4051,1629225.0,400789.0,393375.0,7414.0,1228436.0,0.0,0.0,18144.0,4467.0,345954.0,2696.0,2620.0,2565.0,5618.0,195.0,1223.0,1549.0,3152.0,0.0,0.0,5192.0,1661115.0,370181.0,2303907.0,1228436.0
4055,750317.8592,313753.0,298823.5,14929.5,397957.0,0.0,0.0,89507.0,0.0,18148.0,2315.0,6600.0,28929.0,27275.0,4168.0,6449.0,299.0,23709.0,6835.0,56870.0,27719.5,821019.0,466977.0,1863863.0,436556.0
4113,3916460.0,979257.0,864904.5,114352.5,2937203.0,0.0,0.0,285662.0,0.0,0.0,0.0,80307.0,66493.0,19306.0,975.0,17460.0,0.0,341549.0,0.0,0.0,53152.5,3963975.0,6571995.0,10963616.0,2937203.0
4145,12659937.0,878550.0,710184.0,168366.0,11781387.0,11.0,0.0,225705.0,0.0,0.0,0.0,21330.0,178372.0,10181.0,5980.0,7107.0,1051.0,168731.0,0.0,0.0,91716.0,12692507.0,88972.0,13167082.0,11781387.0
4180,724331.6507,274633.0,249423.0,25210.0,448085.0,0.0,0.0,12531.0,0.0,10000.0,0.0,1555.0,12767.0,6102.0,1468.0,0.0,0.0,0.0,0.0,0.0,205000.0,908664.0,1808.0,1040991.0,448085.0
4213,2635508.851,1067242.0,996359.0,70883.0,1652709.0,0.0,0.0,73464.0,0.0,439755.0,41796.0,13688.0,22298.0,42286.0,4056.0,16332.0,99385.0,39926.0,0.0,0.0,203373.0,3054883.0,126946.0,4005101.0,1652709.0
4293,6099805.0,2083918.0,1818632.5,265285.5,4015887.0,5083.0,7370.0,843213.0,0.0,462690.0,95247.0,46670.0,8065.0,44785.0,1574.0,45570.0,0.0,35040.0,0.0,0.0,223325.5,6201548.0,12102.0,9194049.0,4015887.0
4369,23236063.0,709210.0,198413.0,510797.0,22526853.0,0.0,0.0,70172.0,0.0,36000.0,3587.0,0.0,21939.0,19537.0,3395.0,3061.0,0.0,7710.0,0.0,0.0,33012.0,23467740.0,145928.0,24256280.0,22526853.0
4400,1127216.129,364327.0,314636.5,49690.5,762766.0,987.0,0.0,42371.0,0.0,45690.0,6331.0,8076.0,13167.0,17558.0,5346.0,33363.0,3691.0,134695.0,0.0,0.0,3361.5,1230376.0,25059.0,1499244.0,762766.0
4460,21630859.0,740859.0,673948.0,66911.0,20890000.0,0.0,63523.0,47718.0,0.0,72560.0,42533.0,0.0,14167.0,3726.0,995.0,315756.0,0.0,40929.0,0.0,0.0,72041.0,21716661.0,90145.0,22257259.0,20890000.0
4643,8977238.0,1317352.0,947813.5,369538.5,5951009.0,2138.0,70616.0,70213.0,0.0,44670.0,14104.0,66573.0,303001.0,12008.0,16606.0,23124.0,0.0,126155.0,0.0,0.0,198605.5,8999274.0,153505.0,9684338.0,7659886.0
4653,11355141.0,2275074.0,1837606.5,437467.5,9080067.0,2149.0,59102.0,269628.0,41597.0,23678.0,61233.0,79179.0,32841.0,22535.0,6517.0,255610.0,237692.0,620272.0,0.0,0.0,125573.5,11401143.0,869710.0,16417458.0,9080067.0
4810,18083177.0,2113089.0,1974002.0,139087.0,15909428.0,0.0,0.0,272520.0,0.0,0.0,24449.0,854097.0,335470.0,124039.0,94112.0,3126.0,80.0,145079.0,0.0,49015.0,72015.0,18312784.0,1294904.0,20639184.0,15970088.0
4818,16252240.0,971036.0,783940.5,187095.5,15281204.0,759.0,12390.0,40854.0,0.0,220762.0,0.0,1485.0,56101.0,20379.0,6695.0,71511.0,3545.0,141961.0,0.0,0.0,207498.5,16315301.0,60732.0,17068226.0,15281204.0
4891,141312.0,87341.0,73536.0,13805.0,53971.0,1961.0,0.0,280.0,0.0,22043.0,879.0,2499.0,4162.0,0.0,550.0,0.0,0.0,19676.0,0.0,0.0,21486.0,149172.0,138959.0,387975.0,53971.0
4996,6256656.148,1556416.0,1088231.5,468184.5,4705654.0,20.0,0.0,369171.0,0.0,143958.0,14762.0,734.0,20125.0,52313.0,1528.0,100132.0,0.0,57584.0,0.0,0.0,327904.5,6261123.0,4000499.0,11743914.0,4705654.0
5031,1825972.0,337294.0,281380.5,55913.5,1488678.0,31.0,0.0,18247.0,0.0,56400.0,15178.0,5126.0,11223.0,1289.0,1532.0,17176.0,10413.0,60578.0,0.0,29560.0,54627.5,1902687.0,111400.0,3455432.0,1488678.0
5073,8248198.0,775720.0,484046.0,291674.0,7472478.0,220.0,0.0,1496.0,0.0,11172.0,14349.0,0.0,34461.0,9036.0,306.0,0.0,0.0,35229.0,0.0,0.0,377777.0,8354022.0,15938.0,8559327.0,7472478.0
5188,1475510.507,218458.0,187468.0,30990.0,1262468.0,0.0,0.0,99112.0,0.0,13081.0,29674.0,3926.0,5769.0,2885.0,2658.0,12533.0,11042.0,880.0,0.0,0.0,5908.0,1485481.0,192009.0,1944893.0,1262468.0
5212,3194166.0,336166.0,280681.5,55484.5,2858000.0,0.0,0.0,60127.0,0.0,0.0,2305.0,85884.0,29527.0,18488.0,28734.0,16568.0,0.0,20535.0,0.0,0.0,18513.5,3346563.0,12408.0,3823283.0,2858000.0
5241,3385562.875,294155.0,284646.0,9509.0,3162500.0,390.0,0.0,198956.0,12466.0,1.0,652.0,0.0,33059.0,8771.0,6137.0,839.0,520.0,5162.0,0.0,0.0,17693.0,3481856.0,1466352.0,5413100.0,3162500.0
5327,108493422.2,42359285.0,28426543.0,13932742.0,66136809.0,0.0,781.0,715852.0,0.0,9751.0,152941.0,198326.0,5961.0,18465.0,715.0,3320624.0,2300925.0,202558.0,0.0,0.0,20557897.0,115567768.0,279518.0,116838754.0,66136809.0
5411,14191656.0,1166162.0,1027243.0,138919.0,13025494.0,0.0,0.0,52569.0,0.0,120000.0,6615.0,84692.0,45572.0,88291.0,581.0,80881.0,0.0,274377.0,0.0,0.0,273665.0,14409691.0,81058.0,14748436.0,13025494.0
5507,15612812.95,996386.0,748111.0,248275.0,14677582.0,0.0,0.0,48690.0,0.0,22307.0,22307.0,6188.0,33282.0,4439.0,13092.0,35493.0,0.0,20316.0,0.0,0.0,541997.0,15981285.0,4306.0,16578897.0,14677582.0
5512,627702.0,312112.0,301671.0,10441.0,315590.0,0.0,0.0,77323.0,0.0,84218.0,4559.0,4236.0,3857.0,1389.0,2264.0,14783.0,99961.0,2202.0,0.0,0.0,6879.0,629459.0,51360.0,1213960.0,315590.0
5594,1167188.0,131057.0,117818.0,13239.0,1036131.0,0.0,0.0,11424.0,0.0,5742.0,2882.0,602.0,2153.0,15228.0,1547.0,9143.0,0.0,7369.0,0.0,0.0,61728.0,1250179.0,240408.0,1655704.0,1036131.0
5655,7805326.45,150371.0,144027.5,6343.5,7593283.0,0.0,0.0,0.0,0.0,0.0,4751.0,453.0,15273.0,21698.0,1979.0,9650.0,75.0,62194.0,0.0,0.0,27954.5,7846080.0,267325.0,8534197.0,7593283.0
5691,2444988.0,1572636.0,1429323.0,143313.0,872352.0,0.0,0.0,644537.0,0.0,99280.0,16941.0,0.0,6497.0,26669.0,1425.0,43897.0,5821.0,35555.0,0.0,395682.0,153019.0,2491884.0,188334.0,3030017.0,872352.0
5759,839805.2119,109198.0,107189.5,2008.5,730344.0,0.0,619.0,31972.0,0.0,0.0,8000.0,12626.0,7066.0,3796.0,957.0,6903.0,5885.0,15835.0,0.0,0.0,13530.5,901589.0,4506.0,1065148.0,730344.0
5801,1840500.0,159271.0,143902.5,15368.5,1681229.0,0.0,0.0,24813.0,0.0,64145.0,7772.0,0.0,9242.0,4816.0,22112.0,2495.0,0.0,4444.0,0.0,0.0,4063.5,1852503.0,26926.0,2172617.0,1681229.0
5839,5772.0,2886.0,2612.0,274.0,2886.0,95.0,0.0,210.0,1050.0,0.0,150.0,10.0,411.0,121.0,58.0,0.0,110.0,321.0,0.0,0.0,76.0,6125.0,510.0,46170.0,2886.0
5870,4098559.0,340579.0,299876.0,40703.0,3757980.0,813.0,0.0,45782.0,0.0,145239.0,2900.0,1118.0,32038.0,6916.0,3069.0,4322.0,2000.0,42226.0,0.0,0.0,13453.0,4127633.0,8200.0,4953860.0,3757980.0
5885,53552186.0,16478749.0,10805447.0,5673302.0,37073437.0,0.0,0.0,2207165.0,0.0,1377899.0,196909.0,60167.0,80462.0,92032.0,4111.0,60011.0,83512.0,3610222.0,0.0,0.0,3016536.0,53571873.0,3888236.0,82354033.0,37073437.0
5912,3582183.0,143167.0,141559.5,1607.5,3439016.0,368.0,1913.0,35770.0,0.0,70696.0,3746.0,828.0,6436.0,3650.0,1113.0,0.0,0.0,9256.0,0.0,0.0,7783.5,3592247.0,33085.0,3850979.0,3439016.0
5973,734936.0,121573.0,100939.0,20634.0,613363.0,93.0,0.0,42043.0,0.0,0.0,2702.0,2470.0,18725.0,3836.0,1271.0,7618.0,812.0,17135.0,0.0,0.0,4234.0,754315.0,6356.0,1011428.0,613363.0
6036,3398602.848,424871.0,350368.0,74503.0,2979463.0,0.0,13000.0,31547.0,0.0,154750.0,0.0,0.0,27100.0,1121.0,1982.0,93624.0,0.0,24244.0,0.0,0.0,3000.0,3589265.0,0.0,3710950.0,2979463.0
6192,143841646.4,3038394.0,2391061.0,647333.0,140806439.0,0.0,11560.0,648706.0,0.0,170095.0,808827.0,18555.0,18844.0,21186.0,953.0,0.0,0.0,924.0,0.0,0.0,691411.0,145479219.0,559072.0,149139480.0,140808619.0
6201,1972621.246,336392.0,267842.0,68550.0,1688514.0,0.0,0.0,115584.0,0.0,107691.0,12859.0,5878.0,3853.0,10128.0,1456.0,1228.0,0.0,2799.0,0.0,0.0,6366.0,1988074.0,161793.0,2357997.0,1688514.0
6261,1299733.0,276470.0,220435.5,56034.5,771252.0,15.0,0.0,14856.0,0.0,122442.0,1958.0,739.0,4118.0,999.0,2047.0,11794.0,0.0,9511.0,0.0,0.0,51956.5,1311653.0,8142.0,1525903.0,1023263.0
6409,2860261.0,149119.0,134131.5,14987.5,2711142.0,0.0,0.0,26810.0,0.0,1600.0,6273.0,13720.0,24054.0,11179.0,4764.0,1444.0,0.0,24865.0,0.0,0.0,19422.5,2962293.0,652472.0,3831166.0,2711142.0
6433,7312240.0,3732531.0,1027546.5,2704984.5,3579709.0,0.0,144014.0,137018.0,19286.0,83152.0,0.0,0.0,47529.0,5249.0,1120.0,461689.0,0.0,19758.0,0.0,0.0,52692.5,11561909.0,274372.0,13768239.0,3579709.0
6450,3713915.0,919874.0,737327.0,182547.0,2794041.0,0.0,170866.0,30703.0,0.0,54947.0,10603.0,1705.0,14280.0,1122.0,683.0,118722.0,0.0,14303.0,0.0,0.0,319393.0,3872319.0,42218.0,4318778.0,2794041.0
6477,193039695.2,19659415.0,17608502.5,2050912.5,173385964.0,0.0,0.0,1772299.0,0.0,444000.0,67570.0,0.0,316590.0,94337.0,39827.0,11116414.0,3338791.0,2572.0,0.0,0.0,214542.5,193379074.0,5104304.0,204111761.0,173385964.0
6479,1275444.0,417121.0,328855.5,88265.5,858323.0,360.0,0.0,4000.0,0.0,219964.0,264.0,2896.0,2364.0,0.0,400.0,0.0,0.0,11465.0,0.0,0.0,87142.5,1299615.0,82615.0,1499046.0,858323.0
6510,13412504.0,932051.0,918437.5,13613.5,12480453.0,0.0,60000.0,23900.0,69445.0,53085.0,1581.0,0.0,24451.0,12492.0,1388.0,632606.0,0.0,14574.0,0.0,0.0,24915.5,13474897.0,1901.0,13806655.0,12480453.0
6600,3133026.0,787737.0,682294.0,105443.0,2345289.0,1.0,0.0,456860.0,0.0,39224.0,14025.0,0.0,3154.0,23049.0,1084.0,430.0,0.0,187.0,0.0,0.0,110103.0,3354861.0,204925.0,8750666.0,2345289.0
6789,6889515.0,966473.0,917757.5,48715.5,5923042.0,0.0,0.0,295085.0,0.0,172165.0,55255.0,0.0,21137.0,12076.0,418.0,167996.0,84908.0,10146.0,0.0,0.0,98571.5,6999343.0,479355.0,8298032.0,5923042.0
6816,44843861.0,11524513.0,9193920.5,2330592.5,33319348.0,0.0,1386025.0,2193593.0,0.0,796439.0,369421.0,8599.0,10502.0,90872.0,9910.0,0.0,3557671.0,91649.0,0.0,0.0,621118.5,47415589.0,11306965.0,75435606.0,33319348.0
6958,52324608.65,11017253.0,8604161.5,2413091.5,41289140.0,12189.0,0.0,139867.0,822309.0,853000.0,136054.0,490348.0,1938725.0,51893.0,64176.0,131363.0,568544.0,292555.0,0.0,0.0,2717584.5,53170613.0,777638.0,57603292.0,41289140.0
7045,1864735.0,130518.0,113295.0,17223.0,1734217.0,0.0,680.0,0.0,0.0,90731.0,3866.0,2180.0,5451.0,5265.0,1210.0,610.0,0.0,520.0,0.0,0.0,2782.0,1870577.0,44957.0,1985162.0,1734217.0
7350,1816237.0,832832.0,720417.0,112415.0,983405.0,5269.0,0.0,106065.0,23084.0,36000.0,169140.0,51924.0,62170.0,39253.0,16604.0,11808.0,91387.0,36280.0,0.0,0.0,71433.0,1866042.0,442258.0,3113232.0,983405.0
7487,49688586.0,8283063.0,7582807.0,700256.0,41405523.0,18.0,75587.0,1055156.0,0.0,2022700.0,111163.0,264889.0,142278.0,50603.0,6320.0,2051393.0,0.0,43081.0,0.0,200276.0,1559343.0,51232299.0,2806071.0,60572563.0,41405523.0
7569,17481268.0,1999003.0,1676930.5,322072.5,15482265.0,0.0,0.0,48187.0,0.0,0.0,21010.0,1953.0,22815.0,1295.0,5960.0,311126.0,35200.0,950938.0,0.0,0.0,278446.5,17518885.0,271791.0,18179346.0,15482265.0
7617,187472.1863,97526.0,89091.5,8434.5,89892.0,0.0,812.0,14660.0,0.0,0.0,0.0,7945.0,33419.0,10931.0,2033.0,1462.0,0.0,9551.0,0.0,0.0,8278.5,219003.0,15371.0,350941.0,89892.0
7623,31057264.0,2104633.0,1873138.5,231494.5,28952631.0,0.0,0.0,23550.0,0.0,240000.0,5968.0,0.0,87065.0,95686.0,17153.0,655780.0,0.0,398560.0,0.0,0.0,349376.5,31221916.0,42450.0,32992090.0,28952631.0
7793,10414457.0,779752.0,662420.0,117332.0,9634705.0,20.0,0.0,36988.0,0.0,69065.0,11252.0,3026.0,173718.0,11581.0,19586.0,79964.0,13612.0,41448.0,0.0,0.0,202160.0,10573717.0,147908.0,11204182.0,9634705.0
7925,7085466.0,53606.0,43602.0,10004.0,7031860.0,0.0,0.0,16500.0,0.0,17949.0,2970.0,732.0,1749.0,2214.0,1243.0,40.0,0.0,35.0,0.0,0.0,170.0,7091424.0,7198.0,7223573.0,7031860.0
7950,10675710.0,635961.0,470560.0,165401.0,10039749.0,0.0,0.0,392.0,0.0,0.0,14889.0,107736.0,126605.0,2807.0,10756.0,8470.0,0.0,112165.0,0.0,0.0,86740.0,10682679.0,6300.0,10948902.0,10039749.0
8059,42247415.54,1546045.0,1288718.0,257327.0,40707092.0,0.0,283078.0,116418.0,0.0,34763.0,39391.0,35516.0,5636.0,9829.0,1245.0,583726.0,0.0,30.0,0.0,0.0,179086.0,42284048.0,545038.0,43472827.0,40707092.0
8112,14490.0,5493.0,5431.5,61.5,8997.0,0.0,0.0,0.0,0.0,1.0,0.0,296.0,1344.0,561.0,2111.0,0.0,0.0,0.0,0.0,0.0,1118.5,15817.0,2022.0,34963.0,8997.0
8316,1062224.0,63734.0,37558.5,26175.5,998490.0,0.0,0.0,13000.0,0.0,0.0,0.0,2998.0,9438.0,3527.0,2123.0,1153.0,71.0,3393.0,0.0,0.0,1855.5,1066758.0,13647.0,1312113.0,998490.0
8558,16893715.0,1005417.0,824062.0,181355.0,15888298.0,0.0,0.0,35874.0,0.0,135364.0,41196.0,19157.0,44946.0,5130.0,10263.0,105619.0,399.0,169108.0,0.0,0.0,257006.0,17021338.0,125599.0,17691816.0,15888298.0
8716,497160.0,195403.0,127894.0,67509.0,301757.0,0.0,0.0,4070.0,4534.0,130.0,5831.0,15973.0,8596.0,13159.0,2284.0,7978.0,0.0,45243.0,0.0,0.0,20096.0,636175.0,73335.0,1689418.0,301757.0
8753,5378529.0,1230029.0,1179145.5,50883.5,4148500.0,42.0,0.0,147779.0,0.0,275341.0,84195.0,10494.0,49958.0,40352.0,20013.0,244792.0,12806.0,196258.0,0.0,0.0,97115.5,5507182.0,1879420.0,9329664.0,4148500.0
9294,6208164.0,857021.0,677598.5,179422.5,5351143.0,0.0,4409.0,96301.0,0.0,88613.0,14172.0,981.0,135011.0,10959.0,1924.0,17866.0,12627.0,78908.0,31259.0,0.0,184568.5,6315555.0,74137.0,6670529.0,5351143.0
9604,1076549.67,527011.0,228256.0,298755.0,549482.0,444.0,0.0,29576.0,0.0,57222.0,44158.0,9406.0,4368.0,5304.0,1195.0,20381.0,46879.0,9323.0,0.0,0.0,0.0,1422829.0,52452.0,1723033.0,549482.0
9640,605174.6193,21180.0,20996.0,184.0,583968.0,12.0,0.0,4122.0,0.0,13200.0,920.0,0.0,731.0,456.0,412.0,0.0,0.0,0.0,0.0,1143.0,0.0,605376.0,5110.0,610486.0,583968.0
9739,4799006.0,496526.0,318964.0,177562.0,4302480.0,0.0,0.0,88297.0,0.0,30186.0,18655.0,5603.0,19577.0,12681.0,2856.0,22500.0,14893.0,38656.0,0.0,0.0,65060.0,4820875.0,253857.0,5413058.0,4302480.0
9927,9838835.0,579393.0,550479.0,28914.0,9259442.0,0.0,8653.0,42473.0,12109.0,99346.0,54515.0,42000.0,14580.0,9636.0,15415.0,8534.0,136187.0,14400.0,0.0,67920.0,12363.0,9860388.0,276552.0,10475392.0,9259442.0
