No,Water Meter ID,Reading ID,Reading Value,Reading Date,Previous Reading Value,Previous Reading Date,Reading Frequency,Reader ID,Type of Contract,Reading Validity,Certification on the ERP,Final Billing,Reason for Reading
225,IT-WM-221,READ-225,456.78,2024-08-22,444.56,2024-07-22,monthly,READER-05,residential,True,True,456.78,Routine
226,IT-WM-222,READ-226,678.9,2024-08-23,656.78,2024-07-23,monthly,READER-02,residential,True,True,500.0,Routine
227,IT-WM-223,READ-227,890.12,2024-08-24,878.9,2024-07-24,monthly,READER-04,residential,True,True,500.0,Routine
228,IT-WM-224,READ-228,123.45,2024-08-25,111.23,2024-07-25,bimonthly,READER-01,residential,True,True,123.45,Routine
229,IT-WM-225,READ-229,234.56,2024-08-26,222.34,2024-07-26,monthly,READER-03,residential,True,True,234.56,Routine
230,IT-WM-226,READ-230,456.78,2024-08-27,444.56,2024-07-27,monthly,READER-05,residential,True,True,456.78,Routine
231,IT-WM-227,READ-231,678.9,2024-08-28,656.78,2024-07-28,monthly,READER-02,residential,True,True,500.0,Routine
232,IT-WM-228,READ-232,890.12,2024-08-29,878.9,2024-07-29,monthly,READER-04,residential,True,True,500.0,Routine
233,IT-WM-229,READ-233,123.45,2024-08-30,111.23,2024-07-30,bimonthly,READER-01,residential,True,True,123.45,Routine
234,IT-WM-230,READ-234,234.56,2024-08-31,222.34,2024-07-31,monthly,READER-03,residential,True,True,234.56,Routine
235,IT-WM-231,READ-235,456.78,2024-09-01,444.56,2024-08-01,monthly,READER-05,residential,True,True,456.78,Routine
236,IT-WM-232,READ-236,678.9,2024-09-02,656.78,2024-08-02,monthly,READER-02,residential,True,True,500.0,Routine
237,IT-WM-233,READ-237,890.12,2024-09-03,878.9,2024-08-03,monthly,READER-04,residential,True,True,500.0,Routine
238,IT-WM-234,READ-238,123.45,2024-09-04,111.23,2024-08-04,bimonthly,READER-01,residential,True,True,123.45,Routine
239,IT-WM-235,READ-239,234.56,2024-09-05,222.34,2024-08-05,monthly,READER-03,residential,True,True,234.56,Routine
240,IT-WM-236,READ-240,456.78,2024-09-06,444.56,2024-08-06,monthly,READER-05,residential,True,True,456.78,Routine
241,IT-WM-237,READ-241,678.9,2024-09-07,656.78,2024-08-07,monthly,READER-02,residential,True,True,500.0,Routine
242,IT-WM-238,READ-242,890.12,2024-09-08,878.9,2024-08-08,monthly,READER-04,residential,True,True,500.0,Routine
243,IT-WM-239,READ-243,123.45,2024-09-09,111.23,2024-08-09,bimonthly,READER-01,residential,True,True,123.45,Routine
244,IT-WM-240,READ-244,234.56,2024-09-10,222.34,2024-08-10,monthly,READER-03,residential,True,True,234.56,Routine
245,IT-WM-241,READ-245,456.78,2024-09-11,444.56,2024-08-11,monthly,READER-05,residential,True,True,456.78,Routine
246,IT-WM-242,READ-246,678.9,2024-09-12,656.78,2024-08-12,monthly,READER-02,residential,True,True,500.0,Routine
247,IT-WM-243,READ-247,890.12,2024-09-13,878.9,2024-08-13,monthly,READER-04,residential,True,True,500.0,Routine
248,IT-WM-244,READ-248,123.45,2024-09-14,111.23,2024-08-14,bimonthly,READER-01,residential,True,True,123.45,Routine
249,IT-WM-245,READ-249,234.56,2024-09-15,222.34,2024-08-15,monthly,READER-03,residential,True,True,234.56,Routine
250,IT-WM-246,READ-250,456.78,2024-09-16,444.56,2024-08-16,monthly,READER-05,residential,True,True,456.78,Routine
250,IT-WM-246,READ-250,456.78,2024-09-16,444.56,2024-08-16,monthly,READER-05,residential,True,True,456.78,Routine
251,IT-WM-247,READ-251,678.9,2024-09-17,656.78,2024-08-17,monthly,READER-02,residential,True,True,500.0,rutina
252,IT-WM-248,READ-252,890.12,2024-09-18,878.9,2024-08-18,monthly,READER-04,residential,True,True,500.0,ROUTINA
253,IT-WM-249,READ-253,456.78,2024-09-19,111.23,2024-08-19,monthly,READER-01,residential,False,True,234.56,Falta lectura
254,IT-WM-250,READ-254,234.56,2024-09-20,222.34,,monthly,READER-03,residential,True,True,234.56,Routine
255,IT-WM-251,READ-255,456.78,2024-09-21,444.56,2024-08-21,monthly,READER-05,residential,True,True,456.78,Routine
256,IT-WM-252,READ-256,0.0,2024-09-22,45.3,2024-08-22,monthly,READER-02,residential,False,False,0.0,Error medidor
257,IT-WM-253,READ-257,678.9,2024-09-23,656.78,2024-08-23,monthly,READER-04,residential,True,True,500.0,Routine
258,IT-WM-254,READ-258,890.12,2024-09-24,878.9,2024-08-24,monthly,READER-01,residential,True,True,500.0,Routine
259,IT-WM-255,READ-259,123.45,2024-09-25,111.23,2024-08-25,bimonthly,READER-03,residential,True,True,123.45,Routine
260,IT-WM-256,READ-260,234.56,2024-09-26,222.34,2024-08-26,monthly,READER-05,residential,True,True,234.56,Routine
261,IT-WM-257,READ-261,456.78,2024-09-27,444.56,2024-08-27,monthly,READER-02,residential,True,True,456.78,Routine
262,IT-WM-258,READ-262,678.9,2024-09-28,656.78,2024-08-28,monthly,READER-04,residential,True,True,500.0,Routine
263,IT-WM-259,READ-263,890.12,2024-09-29,878.9,2024-08-29,monthly,READER-01,residential,True,True,500.0,Routine
264,IT-WM-260,READ-264,123.45,2024-09-30,111.23,2024-08-30,bimonthly,READER-03,residential,True,True,123.45,Routine
265,IT-WM-261,READ-265,234.56,2024-10-01,222.34,2024-09-01,monthly,READER-05,residential,True,True,234.56,Routine
266,IT-WM-262,READ-266,456.78,2024-10-02,444.56,2024-09-02,monthly,READER-02,residential,True,True,456.78,Routine
267,IT-WM-263,READ-267,678.9,2024-10-03,656.78,2024-09-03,monthly,READER-04,residential,True,True,500.0,Routine
268,IT-WM-264,READ-268,890.12,2024-10-04,878.9,2024-09-04,monthly,READER-01,residential,True,True,500.0,Routine
269,IT-WM-265,READ-269,123.45,2024-10-05,111.23,2024-09-05,bimonthly,READER-03,residential,True,True,123.45,Routine
270,IT-WM-266,READ-270,234.56,2024-10-06,222.34,2024-09-06,monthly,READER-05,residential,True,True,234.56,Routine
271,IT-WM-267,READ-271,456.78,2024-10-07,444.56,2024-09-07,monthly,READER-02,residential,True,True,456.78,Routine
272,IT-WM-268,READ-272,678.9,2024-10-08,656.78,2024-09-08,monthly,READER-04,residential,True,True,500.0,Routine
273,IT-WM-269,READ-273,890.12,2024-10-09,878.9,2024-09-09,monthly,READER-01,residential,True,True,500.0,Routine
274,IT-WM-270,READ-274,123.45,2024-10-10,111.23,2024-09-10,bimonthly,READER-03,residential,True,True,123.45,Routine
275,IT-WM-271,READ-275,234.56,2024-10-11,222.34,2024-09-11,monthly,READER-05,residential,True,True,234.56,Routine
276,IT-WM-272,READ-276,456.78,2024-10-12,444.56,2024-09-12,monthly,READER-02,residential,True,True,456.78,Routine
277,IT-WM-273,READ-277,678.9,2024-10-13,656.78,2024-09-13,monthly,READER-04,residential,True,True,500.0,Routine
278,IT-WM-274,READ-278,890.12,2024-10-14,878.9,2024-09-14,monthly,READER-01,residential,True,True,500.0,Routine
279,IT-WM-275,READ-279,123.45,2024-10-15,111.23,2024-09-15,bimonthly,READER-03,residential,True,True,123.45,Routine
280,IT-WM-276,READ-280,234.56,2024-10-16,222.34,2024-09-16,monthly,READER-05,residential,True,True,234.56,Routine
281,IT-WM-277,READ-281,456.78,2024-10-17,444.56,2024-09-17,monthly,READER-02,residential,True,True,456.78,Routine
282,IT-WM-278,READ-282,678.9,2024-10-18,656.78,2024-09-18,monthly,READER-04,residential,True,True,500.0,Routine
283,IT-WM-279,READ-283,890.12,2024-10-19,878.9,2024-09-19,monthly,READER-01,residential,True,True,500.0,Routine
284,IT-WM-280,READ-284,123.45,2024-10-20,111.23,2024-09-20,bimonthly,READER-03,residential,True,True,123.45,Routine
285,IT-WM-281,READ-285,234.56,2024-10-21,222.34,2024-09-21,monthly,READER-05,residential,True,True,234.56,Routine
286,IT-WM-282,READ-286,456.78,2024-10-22,444.56,2024-09-22,monthly,READER-02,residential,True,True,456.78,Routine
287,IT-WM-283,READ-287,678.9,2024-10-23,656.78,2024-09-23,monthly,READER-04,residential,True,True,500.0,Routine
288,IT-WM-284,READ-288,890.12,2024-10-24,878.9,2024-09-24,monthly,READER-01,residential,True,True,500.0,Routine
289,IT-WM-285,READ-289,123.45,2024-10-25,111.23,2024-09-25,bimonthly,READER-03,residential,True,True,123.45,Routine
290,IT-WM-286,READ-290,234.56,2024-10-26,222.34,2024-09-26,monthly,READER-05,residential,True,True,234.56,Routine
291,IT-WM-287,READ-291,456.78,2024-10-27,444.56,2024-09-27,monthly,READER-02,residential,True,True,456.78,Routine
292,IT-WM-288,READ-292,678.9,2024-10-28,656.78,2024-09-28,monthly,READER-04,residential,True,True,500.0,Routine
293,IT-WM-289,READ-293,890.12,2024-10-29,878.9,2024-09-29,monthly,READER-01,residential,True,True,500.0,Routine
294,IT-WM-290,READ-294,123.45,2024-10-30,111.23,2024-09-30,bimonthly,READER-03,residential,True,True,123.45,Routine
295,IT-WM-291,READ-295,234.56,2024-10-31,222.34,,monthly,READER-05,residential,True,True,234.56,Routine
296,IT-WM-292,READ-296,456.78,2024-11-01,444.56,2024-10-01,monthly,READER-02,residential,True,True,456.78,Routine
297,IT-WM-293,READ-297,678.9,2024-11-02,656.78,2024-10-02,monthly,READER-04,residential,True,True,500.0,Routine
298,IT-WM-294,READ-298,890.12,2024-11-03,878.9,2024-10-03,monthly,READER-01,residential,True,True,500.0,Routine
299,IT-WM-295,READ-299,123.45,2024-11-04,111.23,2024-10-04,bimonthly,READER-03,residential,True,True,123.45,Routine
300,IT-WM-296,READ-300,234.56,2024-11-05,222.34,2024-10-05,monthly,READER-05,residential,True,True,234.56,Routine
301,IT-WM-297,LECT-301,145.5,2024-01-15,120.3,2023-12-15,monthly,LECTOR-01,residential,True,True,125.4,Rutina
302,IT-WM-298,LECT-302,89.75,2024-01-16,75.2,2023-12-16,monthly,LECTOR-02,residential,True,True,89.75,Rutina
303,IT-WM-299,LECT-303,456.78,2024-01-17,210.45,2023-12-17,monthly,LECTOR-03,residential,False,True,0.0,Falta
304,IT-WM-300,LECT-304,320.1,2024-01-18,295.8,2023-12-18,monthly,LECTOR-01,residential,True,True,156.3,Rutina
305,IT-WM-301,LECT-305,170.25,2024-02-15,145.5,2024-01-15,monthly,LECTOR-02,residential,True,True,145.5,Rutina
306,IT-WM-302,LECT-306,55.3,2024-01-19,,,monthly,LECTOR-04,residential,True,True,55.3,Primera Lectura
307,IT-WM-303,LECT-307,478.9,2024-01-20,450.25,2023-11-20,monthly,LECTOR-03,residential,True,True,125.45,Rutina
308,IT-WM-304,LECT-308,123.45,2024-01-21,110.75,2023-12-21,monthly,LECTOR-01,residential,True,True,98.7,Rutina
309,IT-WM-305,LECT-309,987.65,2024-01-22,890.4,2023-12-22,monthly,LECTOR-05,residential,True,True,450.8,Fuga Sospechada
310,IT-WM-306,LECT-310,95.2,2024-02-16,89.75,2024-01-16,monthly,LECTOR-02,residential,True,True,95.2,Rutina
311,IT-WM-307,LECT-311,67.8,2024-01-23,45.3,2023-12-23,monthly,LECTOR-04,residential,True,True,67.8,Alto Consumo
312,IT-WM-308,LECT-312,234.56,2024-01-24,215.9,2023-12-24,monthly,LECTOR-01,residential,True,True,98.25,Rutina
313,IT-WM-309,LECT-313,0.0,2024-01-25,0.0,2023-12-25,monthly,LECTOR-03,residential,True,True,0.0,Consumo Cero
314,IT-WM-310,LECT-314,456.78,2024-01-26,420.15,2023-12-26,monthly,LECTOR-05,residential,True,True,165.42,Rutina
315,IT-WM-311,LECT-315,345.6,2024-02-18,320.1,2024-01-18,monthly,LECTOR-01,residential,True,True,123.15,Rutina
316,IT-WM-312,LECT-316,78.9,2024-01-27,65.45,2023-12-27,monthly,LECTOR-02,residential,True,True,78.9,Rutina
317,IT-WM-313,LECT-317,1000.0,2024-01-28,1000.0,2023-12-28,monthly,LECTOR-04,residential,True,True,450.67,Rutina
318,IT-WM-314,LECT-318,1000.0,2024-01-29,150.75,2023-12-29,monthly,LECTOR-03,residential,False,True,0.0,Falla Medidor
319,IT-WM-315,LECT-319,89.45,2024-01-30,78.9,2023-12-30,monthly,LECTOR-01,residential,True,True,89.45,Rutina
320,IT-WM-316,LECT-320,567.89,2024-01-31,510.25,2023-12-31,monthly,LECTOR-05,residential,True,True,234.56,Rutina
321,IT-WM-317,LECT-321,123.0,2024-02-01,115.8,2024-01-01,monthly,LECTOR-02,residential,True,True,123.0,Rutina
322,IT-WM-318,LECT-322,789.01,2024-02-02,745.6,2024-01-02,monthly,LECTOR-04,residential,True,True,198.75,Rutina
323,IT-WM-319,LECT-323,234.0,2024-02-03,210.45,2024-01-03,monthly,LECTOR-01,residential,True,True,234.0,Rutina
324,IT-WM-320,LECT-324,250.75,2024-02-17,210.45,2023-12-17,monthly,LECTOR-03,residential,True,True,178.9,Estimado
325,IT-WM-321,LECT-325,456.23,2024-02-04,430.1,2024-01-04,monthly,LECTOR-05,residential,True,True,456.23,Rutina
326,IT-WM-322,LECT-326,0.0,2024-02-05,0.0,2024-01-05,monthly,LECTOR-02,residential,True,True,0.0,Propiedad Vacante
327,IT-WM-323,LECT-327,678.34,2024-02-06,645.2,2024-01-06,monthly,LECTOR-04,residential,True,True,500.0,Rutina
328,IT-WM-324,LECT-328,890.12,2024-02-07,856.78,2024-01-07,monthly,LECTOR-01,residential,True,True,500.0,Rutina
329,IT-WM-325,LECT-329,123.78,2024-02-08,115.45,2024-01-08,monthly,LECTOR-03,residential,True,True,123.78,Rutina
330,IT-WM-326,LECT-330,345.67,2024-02-09,320.89,2024-01-09,monthly,LECTOR-05,residential,True,True,345.67,Rutina
331,IT-WM-327,LECT-331,567.89,2024-02-10,534.12,2024-01-10,monthly,LECTOR-02,residential,True,True,500.0,Rutina
332,IT-WM-328,LECT-332,789.01,2024-02-11,756.34,2024-01-11,monthly,LECTOR-04,residential,True,True,500.0,Rutina
333,IT-WM-329,LECT-333,901.23,2024-02-12,867.45,2024-01-12,monthly,LECTOR-01,residential,True,True,500.0,Rutina
334,IT-WM-330,LECT-334,234.56,2024-02-13,223.78,2024-01-13,monthly,LECTOR-03,residential,True,True,234.56,Rutina
335,IT-WM-331,LECT-335,456.78,2024-02-14,445.67,2024-01-14,monthly,LECTOR-05,residential,True,True,456.78,Rutina
336,IT-WM-332,LECT-336,678.9,2024-02-15,667.89,2024-01-15,monthly,LECTOR-02,residential,True,True,500.0,Rutina
337,IT-WM-333,LECT-337,890.12,2024-02-16,889.01,2024-01-16,monthly,LECTOR-04,residential,True,True,500.0,Rutina
338,IT-WM-334,LECT-338,123.45,2024-02-17,111.23,2024-01-17,monthly,LECTOR-01,residential,True,True,123.45,Rutina
339,IT-WM-335,LECT-339,345.67,2024-02-18,333.45,2024-01-18,monthly,LECTOR-03,residential,True,True,345.67,Rutina
340,IT-WM-336,LECT-340,567.89,2024-02-19,555.67,2024-01-19,monthly,LECTOR-05,residential,True,True,500.0,Rutina
341,IT-WM-337,LECT-341,789.01,2024-02-20,777.89,2024-01-20,monthly,LECTOR-02,residential,True,True,500.0,Rutina
342,IT-WM-338,LECT-342,901.23,2024-02-21,899.01,2024-01-21,monthly,LECTOR-04,residential,True,True,500.0,Rutina
343,IT-WM-339,LECT-343,123.45,2024-02-22,111.23,2024-01-22,monthly,LECTOR-01,residential,True,True,123.45,Rutina
344,IT-WM-340,LECT-344,234.56,2024-02-23,222.34,2024-01-23,monthly,LECTOR-03,residential,True,True,234.56,Rutina
345,IT-WM-341,LECT-345,456.78,2024-02-24,444.56,2024-01-24,monthly,LECTOR-05,residential,True,True,456.78,Rutina
346,IT-WM-342,LECT-346,678.9,2024-02-25,666.78,2024-01-25,monthly,LECTOR-02,residential,True,True,500.0,Rutina
347,IT-WM-343,LECT-347,890.12,2024-02-26,888.9,2024-01-26,monthly,LECTOR-04,residential,True,True,500.0,Rutina
348,IT-WM-344,LECT-348,123.45,2024-02-27,111.23,2024-01-27,monthly,LECTOR-01,residential,True,True,123.45,Rutina
349,IT-WM-345,LECT-349,234.56,2024-02-28,222.34,2024-01-28,monthly,LECTOR-03,residential,True,True,234.56,Rutina
350,IT-WM-346,LECT-350,456.78,2024-02-29,444.56,2024-01-29,monthly,LECTOR-05,residential,True,True,456.78,Rutina
351,IT-WM-347,LETT-351,145.5,2024-01-15,120.3,2023-12-15,monthly,LETTORE-01,residential,True,True,125.4,Routine
352,IT-WM-348,LETT-352,89.75,2024-01-16,75.2,2023-12-16,monthly,LETTORE-02,residential,True,True,89.75,Routine
353,IT-WM-349,LETT-353,456.78,2024-01-17,210.45,2023-12-17,monthly,LETTORE-03,residential,True,True,0.0,Mancata
354,IT-WM-350,LETT-354,320.1,2024-01-18,295.8,2023-12-18,monthly,LETTORE-01,residential,True,True,156.3,Routine
355,IT-WM-351,LETT-355,170.25,2024-02-15,145.5,2024-01-15,monthly,LETTORE-02,residential,True,True,145.5,Routine
356,IT-WM-352,LETT-356,55.3,2024-01-19,,,monthly,LETTORE-04,residential,True,True,55.3,Prima Lettura
357,IT-WM-353,LETT-357,478.9,2024-01-20,450.25,2023-11-20,monthly,LETTORE-03,residential,True,True,125.45,Routine
358,IT-WM-354,LETT-358,123.45,2024-01-21,110.75,2023-12-21,monthly,LETTORE-01,residential,True,True,98.7,Routine
359,IT-WM-355,LETT-359,987.65,2024-01-22,890.4,2023-12-22,monthly,LETTORE-05,residential,False,True,450.8,Perdita Sospetta
360,IT-WM-356,LETT-360,95.2,2024-02-16,89.75,2024-01-16,monthly,LETTORE-02,residential,True,True,95.2,Routine
361,IT-WM-357,LETT-361,67.8,2024-01-23,45.3,2023-12-23,monthly,LETTORE-04,residential,True,True,67.8,Consumo Elevato
362,IT-WM-358,LETT-362,234.56,2024-01-24,215.9,2023-12-24,monthly,LETTORE-01,residential,True,True,98.25,Routine
363,IT-WM-359,LETT-363,0.0,2024-01-25,0.0,2023-12-25,monthly,LETTORE-03,residential,True,True,0.0,Consumo Zero
364,IT-WM-360,LETT-364,456.78,2024-01-26,420.15,2023-12-26,monthly,LETTORE-05,residential,True,True,165.42,Routine
365,IT-WM-361,LETT-365,345.6,2024-02-18,320.1,2024-01-18,monthly,LETTORE-01,residential,True,True,123.15,Routine
366,IT-WM-362,LETT-366,78.9,2024-01-27,65.45,2023-12-27,monthly,LETTORE-02,residential,True,True,78.9,Routine
367,IT-WM-363,LETT-367,1000.0,2024-01-28,1000.0,2023-12-28,monthly,LETTORE-04,residential,True,True,450.67,Routine
368,IT-WM-364,LETT-368,1000.0,2024-01-29,150.75,2023-12-29,monthly,LETTORE-03,residential,True,True,0.0,Guasto Contatore
369,IT-WM-365,LETT-369,89.45,2024-01-30,78.9,2023-12-30,monthly,LETTORE-01,residential,True,True,89.45,Routine
370,IT-WM-366,LETT-370,567.89,2024-01-31,510.25,2023-12-31,monthly,LETTORE-05,residential,True,True,234.56,Routine
371,IT-WM-367,LETT-371,123.0,2024-02-01,115.8,2024-01-01,monthly,LETTORE-02,residential,True,True,123.0,Routine
372,IT-WM-368,LETT-372,789.01,2024-02-02,745.6,2024-01-02,monthly,LETTORE-04,residential,True,True,198.75,Routine
373,IT-WM-369,LETT-373,234.0,2024-02-03,210.45,2024-01-03,monthly,LETTORE-01,residential,True,True,234.0,Routine
374,IT-WM-370,LETT-374,250.75,2024-02-17,210.45,2023-12-17,monthly,LETTORE-03,residential,True,True,178.9,Stimato
375,IT-WM-371,LETT-375,456.23,2024-02-04,430.1,2024-01-04,monthly,LETTORE-05,residential,True,True,456.23,Routine
376,IT-WM-372,LETT-376,0.0,2024-02-05,0.0,2024-01-05,monthly,LETTORE-02,residential,True,True,0.0,Immobile Vuoto
377,IT-WM-373,LETT-377,678.34,2024-02-06,645.2,2024-01-06,monthly,LETTORE-04,residential,True,True,500.0,Routine
378,IT-WM-374,LETT-378,890.12,2024-02-07,856.78,2024-01-07,monthly,LETTORE-01,residential,True,True,500.0,Routine
379,IT-WM-375,LETT-379,123.78,2024-02-08,115.45,2024-01-08,monthly,LETTORE-03,residential,True,True,123.78,Routine
380,IT-WM-376,LETT-380,345.67,2024-02-09,320.89,2024-01-09,monthly,LETTORE-05,residential,True,True,345.67,Routine
381,IT-WM-377,LETT-381,567.89,2024-02-10,534.12,2024-01-10,monthly,LETTORE-02,residential,True,True,500.0,Routine
382,IT-WM-378,LETT-382,789.01,2024-02-11,756.34,2024-01-11,monthly,LETTORE-04,residential,True,True,500.0,Routine
383,IT-WM-379,LETT-383,901.23,2024-02-12,867.45,2024-01-12,monthly,LETTORE-01,residential,True,True,500.0,Routine
384,IT-WM-380,LETT-384,234.56,2024-02-13,223.78,2024-01-13,monthly,LETTORE-03,residential,True,True,234.56,Routine
385,IT-WM-381,LETT-385,456.78,2024-02-14,445.67,2024-01-14,monthly,LETTORE-05,residential,True,True,456.78,Routine
386,IT-WM-382,LETT-386,678.9,2024-02-15,667.89,2024-01-15,monthly,LETTORE-02,residential,True,True,500.0,Routine
387,IT-WM-383,LETT-387,890.12,2024-02-16,889.01,2024-01-16,monthly,LETTORE-04,residential,True,True,500.0,Routine
388,IT-WM-384,LETT-388,123.45,2024-02-17,111.23,2024-01-17,monthly,LETTORE-01,residential,True,True,123.45,Routine
389,IT-WM-385,LETT-389,345.67,2024-02-18,333.45,2024-01-18,monthly,LETTORE-03,residential,True,True,345.67,Routine
390,IT-WM-386,LETT-390,567.89,2024-02-19,555.67,2024-01-19,monthly,LETTORE-05,residential,True,True,500.0,Routine
391,IT-WM-387,LETT-391,789.01,2024-02-20,777.89,2024-01-20,monthly,LETTORE-02,residential,True,True,500.0,Routine
392,IT-WM-388,LETT-392,901.23,2024-02-21,899.01,2024-01-21,monthly,LETTORE-04,residential,True,True,500.0,Routine
393,IT-WM-389,LETT-393,123.45,2024-02-22,111.23,2024-01-22,monthly,LETTORE-01,residential,True,True,123.45,Routine
394,IT-WM-390,LETT-394,234.56,2024-02-23,222.34,2024-01-23,monthly,LETTORE-03,residential,True,True,234.56,Routine
395,IT-WM-391,LETT-395,456.78,2024-02-24,444.56,2024-01-24,monthly,LETTORE-05,residential,True,True,456.78,Routine
396,IT-WM-392,LETT-396,678.9,2024-02-25,666.78,2024-01-25,monthly,LETTORE-02,residential,True,True,500.0,Routine
397,IT-WM-393,LETT-397,890.12,2024-02-26,888.9,2024-01-26,monthly,LETTORE-04,residential,True,True,500.0,Routine
398,IT-WM-394,LETT-398,123.45,2024-02-27,111.23,2024-01-27,monthly,LETTORE-01,residential,True,True,123.45,Routine
399,IT-WM-395,LETT-399,234.56,2024-02-28,222.34,2024-01-28,monthly,LETTORE-03,residential,True,True,234.56,Routine
400,IT-WM-396,LETT-400,456.78,2024-02-29,444.56,2024-01-29,monthly,LETTORE-05,residential,True,True,456.78,Routine
401,IT-WM-397,READ-401,1000.0,2024-03-15,120.3,2024-02-15,monthly,READER-01,residential,False,True,0.0,Meter Malfunction
402,IT-WM-398,READ-402,0.0,2024-03-16,75.2,2024-02-16,monthly,READER-02,residential,False,True,0.0,Reverse Flow
403,IT-WM-399,READ-403,0.0,2024-03-17,210.45,2024-02-17,monthly,READER-03,residential,True,True,0.0,Zero Consumption
404,IT-WM-400,READ-404,320.1,2024-03-18,295.8,2024-02-18,bimonthly,READER-01,residential,True,True,156.3,Routine
405,IT-WM-401,READ-405,170.25,2024-04-15,145.5,2024-03-15,monthly,READER-02,residential,True,True,145.5,Routine
406,IT-WM-402,READ-406,1000.0,2024-03-19,55.3,2024-02-19,monthly,READER-04,residential,False,True,0.0,Extreme Outlier
407,IT-WM-403,READ-407,0.0,2024-03-20,450.25,2024-02-20,bimonthly,READER-03,residential,False,True,0.0,Negative Reading
408,IT-WM-404,READ-408,123.45,2024-03-21,110.75,2024-02-21,monthly,READER-01,residential,True,True,98.7,Routine
409,IT-WM-405,READ-409,1000.0,2024-03-22,890.4,2024-02-22,monthly,READER-05,residential,True,True,0.0,Data Error
410,IT-WM-406,READ-410,95.2,2024-04-16,89.75,2024-03-16,monthly,READER-02,residential,True,True,95.2,Routine
411,IT-WM-407,READ-411,0.0,2024-03-23,45.3,2024-02-23,monthly,READER-04,residential,False,True,0.0,System Error
412,IT-WM-408,READ-412,234.56,2024-03-24,215.9,2024-02-24,monthly,READER-01,residential,True,True,98.25,Routine
413,IT-WM-409,READ-413,0.0,2024-03-25,0.0,2024-02-25,monthly,READER-03,residential,True,True,0.0,Property Vacant
414,IT-WM-410,READ-414,1000.0,2024-03-26,420.15,2024-02-26,bimonthly,READER-05,residential,False,True,0.0,Impossible Value
415,IT-WM-411,READ-415,345.6,2024-04-18,320.1,2024-03-18,bimonthly,READER-01,residential,True,True,123.15,Routine
416,IT-WM-412,READ-416,0.0,2024-03-27,65.45,2024-02-27,monthly,READER-02,residential,False,True,0.0,Backflow
417,IT-WM-413,READ-417,1000.0,2024-03-28,1000.0,2024-02-28,monthly,READER-04,residential,True,True,450.67,Routine
418,IT-WM-414,READ-418,1000.0,2024-03-29,150.75,2024-02-29,monthly,READER-03,residential,False,True,0.0,Overflow
419,IT-WM-415,READ-419,89.45,2024-03-30,78.9,,monthly,READER-01,residential,True,True,89.45,Routine
420,IT-WM-416,READ-420,0.0,2024-03-31,510.25,,monthly,READER-05,residential,False,True,0.0,Reverse
421,IT-WM-417,READ-421,123.0,2024-04-01,115.8,2024-03-01,monthly,READER-02,residential,True,True,123.0,Routine
422,IT-WM-418,READ-422,1000.0,2024-04-02,745.6,2024-03-02,bimonthly,READER-04,residential,False,True,0.0,Maximum Value
423,IT-WM-419,READ-423,234.0,2024-04-03,210.45,2024-03-03,monthly,READER-01,residential,True,True,234.0,Routine
424,IT-WM-420,READ-424,0.0,2024-04-17,210.45,2024-03-17,monthly,READER-03,residential,False,True,0.0,Extreme Negative
425,IT-WM-421,READ-425,456.23,2024-04-04,430.1,2024-03-04,monthly,READER-05,residential,True,True,456.23,Routine
426,IT-WM-422,READ-426,0.0,2024-04-05,0.0,2024-03-05,monthly,READER-02,residential,True,True,0.0,No Consumption
427,IT-WM-423,READ-427,1000.0,2024-04-06,645.2,2024-03-06,monthly,READER-04,residential,False,True,0.0,Abnormal Spike
428,IT-WM-424,READ-428,890.12,2024-04-07,856.78,2024-03-07,bimonthly,READER-01,residential,True,True,500.0,Routine
429,IT-WM-425,READ-429,0.0,2024-04-08,115.45,2024-03-08,monthly,READER-03,residential,False,True,0.0,Impossible
430,IT-WM-426,READ-430,345.67,2024-04-09,320.89,2024-03-09,monthly,READER-05,residential,True,True,345.67,Routine
431,IT-WM-427,READ-431,1000.0,2024-04-10,534.12,2024-03-10,monthly,READER-02,residential,False,True,0.0,Out of Range
432,IT-WM-428,READ-432,789.01,2024-04-11,756.34,2024-03-11,monthly,READER-04,residential,True,True,500.0,Routine
433,IT-WM-429,READ-433,0.0,2024-04-12,867.45,2024-03-12,bimonthly,READER-01,residential,False,True,0.0,Negative
434,IT-WM-430,READ-434,234.56,2024-04-13,223.78,2024-03-13,monthly,READER-03,residential,True,True,234.56,Routine
435,IT-WM-431,READ-435,1000.0,2024-04-14,445.67,2024-03-14,monthly,READER-05,residential,False,True,0.0,Data Corruption
436,IT-WM-432,READ-436,678.9,2024-04-15,667.89,2024-03-15,monthly,READER-02,residential,True,True,500.0,Routine
437,IT-WM-433,READ-437,0.0,2024-04-16,889.01,2024-03-16,monthly,READER-04,residential,False,True,0.0,Error
438,IT-WM-434,READ-438,123.45,2024-04-17,111.23,2024-03-17,bimonthly,READER-01,residential,True,True,123.45,Routine
439,IT-WM-435,READ-439,1000.0,2024-04-18,333.45,2024-03-18,monthly,READER-03,residential,False,True,0.0,Impossible Reading
440,IT-WM-436,READ-440,567.89,2024-04-19,555.67,2024-03-19,monthly,READER-05,residential,True,True,500.0,Routine
441,IT-WM-437,READ-441,0.0,2024-04-20,777.89,2024-03-20,monthly,READER-02,residential,False,True,0.0,Backward Flow
